cell_name,timing_mode,phase,model,batch_size,dataloader,repeat_count,ranks,n,median_ms,p95_ms,p99_ms,std_ms,baseline_median_ms,overhead_median_ms,overhead_median_pct,baseline_noise_floor_ms,within_baseline_noise
never_init,step,trace_context_enter_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,dataloader_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,h2d_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,zero_grad_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,forward_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,backward_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,optimizer_step_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,trace_context_exit_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,inter_step_idle_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,total_step_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,5.34335099999339,6.8438704500181275,11.669966079985556,1.1595922837146393,5.34335099999339,0.0,0.0,1.5005194500247372,True
trace_auto,step,trace_context_enter_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,dataloader_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,h2d_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,zero_grad_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,forward_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,backward_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,optimizer_step_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,trace_context_exit_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,inter_step_idle_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,total_step_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,5.733494499963854,9.425761899984764,15.332774050036706,3.6671790554987855,5.34335099999339,0.3901434999704634,7.301476170495743,1.5005194500247372,True
trace_manual,step,trace_context_enter_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,dataloader_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,h2d_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,zero_grad_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,forward_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,backward_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,optimizer_step_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,trace_context_exit_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,inter_step_idle_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,total_step_ms,tiny_mlp,1024,synthetic,10,"0,1",20000,5.466174500014631,7.903955500069059,12.05720020995329,3.280684154013893,5.34335099999339,0.12282350002124076,2.298623092912906,1.5005194500247372,True
