cell_name,timing_mode,phase,model,batch_size,dataloader,repeat_count,ranks,n,median_ms,p95_ms,p99_ms,std_ms,baseline_median_ms,overhead_median_ms,overhead_median_pct,baseline_noise_floor_ms,within_baseline_noise
never_init,step,trace_context_enter_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,dataloader_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,h2d_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,zero_grad_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,forward_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,backward_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,optimizer_step_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,trace_context_exit_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,inter_step_idle_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,step,total_step_ms,tiny_mlp,256,synthetic,10,"0,1",20000,5.090170000016769,9.109377700019648,13.111234619985337,1.5695818204758025,5.090170000016769,0.0,0.0,4.0192077000028785,True
trace_auto,step,trace_context_enter_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,dataloader_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,h2d_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,zero_grad_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,forward_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,backward_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,optimizer_step_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,trace_context_exit_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,inter_step_idle_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_auto,step,total_step_ms,tiny_mlp,256,synthetic,10,"0,1",20000,5.470864000017173,10.57794604999458,15.742229829969562,4.109363940869938,5.090170000016769,0.3806940000004033,7.479003648191497,4.0192077000028785,True
trace_manual,step,trace_context_enter_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,dataloader_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,h2d_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,zero_grad_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,forward_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,backward_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,optimizer_step_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,trace_context_exit_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,inter_step_idle_ms,tiny_mlp,256,synthetic,10,"0,1",20000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
trace_manual,step,total_step_ms,tiny_mlp,256,synthetic,10,"0,1",20000,5.246166999995694,9.769610299957776,14.045314110002204,3.6972185453045174,5.090170000016769,0.15599699997892458,3.0646717099509573,4.0192077000028785,True
