cell_name,timing_mode,phase,model,batch_size,dataloader,repeat_count,ranks,n,median_ms,p95_ms,p99_ms,std_ms,baseline_median_ms,overhead_median_ms,overhead_median_pct,baseline_noise_floor_ms,within_baseline_noise
never_init,phase,trace_context_enter_ms,tiny_mlp,256,synthetic,3,0,3000,0.011429499977566593,5.079231100137349,5.092930170076215,1.3707411422373288,0.011429499977566593,0.0,0.0,5.0678016001597825,True
never_init,phase,dataloader_ms,tiny_mlp,256,synthetic,3,0,3000,0.011675999985527596,0.01588330000288352,0.017266979987198304,0.29315650014601013,0.011675999985527596,0.0,0.0,0.29315650014601013,True
never_init,phase,h2d_ms,tiny_mlp,256,synthetic,3,0,3000,25.619346000041787,25.698732949945224,25.727797369968357,2.6567657514698597,25.619346000041787,0.0,0.0,2.6567657514698597,True
never_init,phase,zero_grad_ms,tiny_mlp,256,synthetic,3,0,3000,25.572444499971425,35.723035149868565,40.787243339985935,5.252539093797084,25.572444499971425,0.0,0.0,10.15059064989714,True
never_init,phase,forward_ms,tiny_mlp,256,synthetic,3,0,3000,36.27564250001569,41.29019545015353,41.3563103198976,2.7305275201296064,36.27564250001569,0.0,0.0,5.0145529501378405,True
never_init,phase,backward_ms,tiny_mlp,256,synthetic,3,0,3000,61.72619299996995,72.04758744985611,72.30970028997149,6.679081134076552,61.72619299996995,0.0,0.0,10.321394449886157,True
never_init,phase,optimizer_step_ms,tiny_mlp,256,synthetic,3,0,3000,92.12337700006401,107.43644590013446,112.54722049003135,9.245124846656072,92.12337700006401,0.0,0.0,15.313068900070448,True
never_init,phase,trace_context_exit_ms,tiny_mlp,256,synthetic,3,0,3000,0.012216000015996542,0.019533849996378198,5.093196439993335,0.8756565713755261,0.012216000015996542,0.0,0.0,0.8756565713755261,True
never_init,phase,inter_step_idle_ms,tiny_mlp,256,synthetic,3,0,3000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True
never_init,phase,total_step_ms,tiny_mlp,256,synthetic,3,0,3000,246.39392750003708,272.36711365005135,287.39309381007047,17.843362294563338,246.39392750003708,0.0,0.0,25.97318615001427,True
never_init,phase,trace_context_enter_ms,tiny_transformer,8,synthetic,3,0,3000,0.011558000096556498,5.085462500346694,5.097108079535246,1.5558509114994143,0.011558000096556498,0.0,0.0,5.073904500250137,True
never_init,phase,dataloader_ms,tiny_transformer,8,synthetic,3,0,3000,0.011255500339757418,0.01612535002095683,0.020490170709308676,0.423800526724602,0.011255500339757418,0.0,0.0,0.423800526724602,True
never_init,phase,h2d_ms,tiny_transformer,8,synthetic,3,0,3000,15.373243999420083,15.40661700032615,15.426450449804179,1.3880477741433723,15.373243999420083,0.0,0.0,1.3880477741433723,True
never_init,phase,zero_grad_ms,tiny_transformer,8,synthetic,3,0,3000,152.64200499950675,178.0537841507794,193.09468395984368,15.575826019064797,152.64200499950675,0.0,0.0,25.41177915127264,True
never_init,phase,forward_ms,tiny_transformer,8,synthetic,3,0,3000,1062.2138960002303,1179.870606000145,1210.6453891498406,69.61859343421148,1062.2138960002303,0.0,0.0,117.65670999991471,True
never_init,phase,backward_ms,tiny_transformer,8,synthetic,3,0,3000,270.7544105001034,300.92906690019845,313.8176092098638,17.541246645956907,270.7544105001034,0.0,0.0,30.174656400095046,True
